timestamp,red_x,red_y,green_x,green_y
27468800,230.55072463768116,10.44927536231884,0,0
27537066,0,0,0,0
27554133,0,0,0,0
27596800,0,0,0,0
27596800,0,0,0,0
27648000,0,0,0,0
27665066,0,0,0,0
27707733,0,0,0,0
27750400,0,0,0,0
27767466,0,0,0,0
27818666,0,0,0,0
27835733,0,0,0,0
27878400,177.0,110.0,0,0
27921066,0,0,0,0
27938133,0,0,0,0
27989333,0,0,0,0
28006400,0,0,0,0
28049066,0,0,0,0
28091733,0,0,0,0
28108800,0,0,0,0
28160000,0,0,0,0
28177066,0,0,0,0
28219733,179.0,115.0,0,0
28236800,0,0,0,0
28288000,0,0,0,0
28330666,184.0,117.0,0,0
28347733,0,0,0,0
28390400,189.0,118.0,0,0
28424533,191.5,118.5,191.0,119.0
28458666,0,0,0,0
28475733,196.5,120.0,0,0
28518400,0,0,0,0
28561066,0,0,0,0
28561066,204.0,123.5,0,0
28603733,205.5,125.0,0,0
28646400,207.0,127.0,0,0
28689066,207.5,129.0,0,0
28731733,208.5,131.0,0,0
28748800,209.5,133.5,0,0
28774400,0,0,0,0
28817066,211.0,135.0,0,0
28859733,211.5,134.0,0,0
28876800,0,0,0,0
28893866,0,0,0,0
28945066,0,0,0,0
28987733,208.5,133.0,0,0
29004800,207.0,133.0,0,0
29047466,204.42857142857142,133.42857142857142,0,0
29064533,0,0,0,0
29115733,199.42857142857142,132.42857142857142,199.0,132.0
29158400,197.0,132.0,0,0
29175466,195.57142857142858,131.57142857142858,0,0
29218133,195.0,131.0,0,0
29243733,194.5,131.0,0,0
29286400,193.57142857142858,130.57142857142858,0,0
29303800,193.42857142857142,129.57142857142858,0,0
29346133,192.5,128.5,0,0
29371733,191.57142857142858,126.57142857142857,0,0
29414400,190.57142857142858,124.57142857142857,0,0
29440000,190.5,122.5,193.0,125.0
29499733,190.0,121.0,0,0
29516800,189.57142857142858,119.57142857142857,0,0
29568000,190.0,118.5,0,0
29585066,189.5,117.5,0,0
29627733,189.5,116.5,0,0
29644800,189.42857142857142,116.42857142857143,0,0
29687466,189.0,116.0,0,0
29704533,189.0,116.0,0,0
29755733,189.5,116.0,0,0
29781333,189.5,116.0,0,0
29815466,189.5,116.5,0,0
29841066,190.42857142857142,116.42857142857143,0,0
29883733,190.57142857142858,116.57142857142857,193.0,117.0
29926400,190.57142857142858,117.57142857142857,0,0
29969066,191.0731707317073,118.5609756097561,0,0
29986133,191.42857142857142,118.57142857142857,0,0
30011733,191.0,119.0,0,0
30028800,190.5,119.0,0,0
30080000,189.57142857142858,118.57142857142857,0,0
30114133,187.57142857142858,117.57142857142857,0,0
30139733,185.57142857142858,116.57142857142857,0,0
30173866,183.5,115.0,0,0
30208000,149.29166666666666,123.20833333333333,127.58064516129032,130.09677419354838
30250666,142.28205128205127,122.58974358974359,0,0
30284800,143.5,119.76923076923077,0,0
30310400,139.82178217821783,118.65346534653466,0,0
30344533,135.95294117647057,118.03529411764706,0,0
30378666,135.75,116.10416666666667,119.0754716981132,122.45283018867924
30421333,134.72173913043477,115.41739130434783,0,0
30455466,118.5421686746988,119.95180722891567,0,0
30481066,117.56,119.36,0,0
30523733,116.95180722891567,118.4578313253012,0,0
30549333,116.5,117.5,0,0
30586633,115.98809523809524,116.58333333333333,115.92857142857143,120.35714285714286
30609066,115.5,116.41025641025641,115.0,120.0
